Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,Vote Centers_ballots,Vote Centers_votes,Vote Centers_under_votes,Vote Centers_over_votes,Vote by Mail_ballots,Vote by Mail_votes,Vote by Mail_under_votes,Vote by Mail_over_votes,
"15008","",1,0,24,24,2681,0.27,7,7,"Insurance Commissioner","",1,13,"ROBERT HOWELL",C,13,"REP",717,205,48,0,124,56,4,0,593,149,44,0,
"15008","",1,0,24,24,2681,0.27,7,7,"Insurance Commissioner","",1,14,"RICARDO LARA",C,14,"DEM",717,464,48,0,124,64,4,0,593,400,44,0,
"15008","",1,0,24,24,2681,0.27,8,8,"Member, State Board of Equalization, 2nd District","",1,15,"PETER COE VERBICA",C,15,"REP",717,212,53,0,124,53,6,0,593,159,47,0,
"15008","",1,0,24,24,2681,0.27,8,8,"Member, State Board of Equalization, 2nd District","",1,16,"SALLY J. LIEBER",C,16,"DEM",717,452,53,0,124,65,6,0,593,387,47,0,
"15008","",1,0,24,24,2681,0.27,9,9,"United States Senator (Full Term)","",1,17,"ALEX PADILLA",C,17,"DEM",717,480,22,0,124,68,2,0,593,412,20,0,
"15008","",1,0,24,24,2681,0.27,9,9,"United States Senator (Full Term)","",1,18,"MARK P. MEUSER",C,18,"REP",717,215,22,0,124,54,2,0,593,161,20,0,
"15008","",1,0,24,24,2681,0.27,10,10,"United States Senator (Partial/Unexpired Term)","",1,19,"ALEX PADILLA",C,19,"DEM",717,479,25,0,124,68,2,0,593,411,23,0,
"15008","",1,0,24,24,2681,0.27,10,10,"United States Senator (Partial/Unexpired Term)","",1,20,"MARK P. MEUSER",C,20,"REP",717,213,25,0,124,54,2,0,593,159,23,0,
"15008","",1,0,24,24,2681,0.27,11,11,"U.S. Representative, 15th District","",1,21,"DAVID J. CANEPA",C,21,"DEM",717,271,118,0,124,44,26,0,593,227,92,0,
"15008","",1,0,24,24,2681,0.27,11,11,"U.S. Representative, 15th District","",1,22,"KEVIN MULLIN",C,22,"DEM",717,328,118,0,124,54,26,0,593,274,92,0,
"15008","",1,0,24,24,2681,0.27,14,14,"Member of the State Assembly, 21st District","",1,27,"DIANE PAPAN",C,27,"DEM",717,407,130,0,124,53,27,0,593,354,103,0,
"15008","",1,0,24,24,2681,0.27,14,14,"Member of the State Assembly, 21st District","",1,28,"GISELLE HALE",C,28,"DEM",717,180,130,0,124,44,27,0,593,136,103,0,
"15008","",1,0,24,24,2681,0.27,16,16,"For Chief Justice of California (Patricia Guerrero)","",1,31,"YES",C,31,"",717,425,184,0,124,65,23,0,593,360,161,0,
"15008","",1,0,24,24,2681,0.27,16,16,"For Chief Justice of California (Patricia Guerrero)","",1,32,"NO",C,32,"",717,108,184,0,124,36,23,0,593,72,161,0,
"15008","",1,0,24,24,2681,0.27,17,17,"For Associate Justice of the Supreme Court (Goodwin Liu)","",1,35,"YES",C,33,"",717,433,163,0,124,65,19,0,593,368,144,0,
"15008","",1,0,24,24,2681,0.27,17,17,"For Associate Justice of the Supreme Court (Goodwin Liu)","",1,36,"NO",C,34,"",717,121,163,0,124,40,19,0,593,81,144,0,
"15008","",1,0,24,24,2681,0.27,18,18,"For Associate Justice of the Supreme Court (Martin J. Jenkins)","",1,33,"YES",C,35,"",717,407,195,0,124,65,25,0,593,342,170,0,
"15008","",1,0,24,24,2681,0.27,18,18,"For Associate Justice of the Supreme Court (Martin J. Jenkins)","",1,34,"NO",C,36,"",717,115,195,0,124,34,25,0,593,81,170,0,
"15008","",1,0,24,24,2681,0.27,19,19,"For Associate Justice of the Supreme Court (Joshua P. Groban)","",1,37,"YES",C,37,"",717,407,195,1,124,64,26,0,593,343,169,1,
"15008","",1,0,24,24,2681,0.27,19,19,"For Associate Justice of the Supreme Court (Joshua P. Groban)","",1,38,"NO",C,38,"",717,114,195,1,124,34,26,0,593,80,169,1,
"15008","",1,0,24,24,2681,0.27,20,20,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 2 (Therese M. Stewart)","",1,39,"YES",C,39,"",717,405,204,0,124,58,27,0,593,347,177,0,
"15008","",1,0,24,24,2681,0.27,20,20,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 2 (Therese M. Stewart)","",1,40,"NO",C,40,"",717,108,204,0,124,39,27,0,593,69,177,0,
"15008","",1,0,24,24,2681,0.27,21,21,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 3 (Alison M. Tucher)","",1,41,"YES",C,41,"",717,402,206,0,124,58,27,0,593,344,179,0,
"15008","",1,0,24,24,2681,0.27,21,21,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 3 (Alison M. Tucher)","",1,42,"NO",C,42,"",717,109,206,0,124,39,27,0,593,70,179,0,
"15008","",1,0,24,24,2681,0.27,22,22,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Victor A. Rodriguez)","",1,47,"YES",C,43,"",717,399,208,0,124,57,27,0,593,342,181,0,
"15008","",1,0,24,24,2681,0.27,22,22,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Victor A. Rodriguez)","",1,48,"NO",C,44,"",717,110,208,0,124,40,27,0,593,70,181,0,
"15008","",1,0,24,24,2681,0.27,23,23,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Ioana Petrou)","",1,43,"YES",C,45,"",717,390,218,0,124,59,27,0,593,331,191,0,
"15008","",1,0,24,24,2681,0.27,23,23,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Ioana Petrou)","",1,44,"NO",C,46,"",717,109,218,0,124,38,27,0,593,71,191,0,
"15008","",1,0,24,24,2681,0.27,24,24,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Carin T. Fujisaki)","",1,45,"YES",C,47,"",717,391,210,0,124,53,29,0,593,338,181,0,
"15008","",1,0,24,24,2681,0.27,24,24,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Carin T. Fujisaki)","",1,46,"NO",C,48,"",717,116,210,0,124,42,29,0,593,74,181,0,
"15008","",1,0,24,24,2681,0.27,25,25,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Tracie L. Brown)","",1,49,"YES",C,49,"",717,389,220,0,124,57,29,0,593,332,191,0,
"15008","",1,0,24,24,2681,0.27,25,25,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Tracie L. Brown)","",1,50,"NO",C,50,"",717,108,220,0,124,38,29,0,593,70,191,0,
"15008","",1,0,24,24,2681,0.27,26,26,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Jeremy M. Goldman)","",1,51,"YES",C,51,"",717,369,229,0,124,53,34,0,593,316,195,0,
"15008","",1,0,24,24,2681,0.27,26,26,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Jeremy M. Goldman)","",1,52,"NO",C,52,"",717,119,229,0,124,37,34,0,593,82,195,0,
"15008","",1,0,24,24,2681,0.27,27,27,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 5 (Teri L. Jackson)","",1,53,"YES",C,53,"",717,389,221,0,124,59,30,0,593,330,191,0,
"15008","",1,0,24,24,2681,0.27,27,27,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 5 (Teri L. Jackson)","",1,54,"NO",C,54,"",717,107,221,0,124,35,30,0,593,72,191,0,
"15008","",1,0,24,24,2681,0.27,28,28,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 5 (Gordon B. Burns)","",1,55,"YES",C,55,"",717,374,226,0,124,50,32,0,593,324,194,0,
"15008","",1,0,24,24,2681,0.27,28,28,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 5 (Gordon B. Burns)","",1,56,"NO",C,56,"",717,117,226,0,124,42,32,0,593,75,194,0,
"15008","",1,0,24,24,2681,0.27,29,29,"Superintendent of Public Instruction","",1,57,"LANCE RAY CHRISTENSEN",C,57,"",717,180,161,0,124,48,23,0,593,132,138,0,
"15008","",1,0,24,24,2681,0.27,29,29,"Superintendent of Public Instruction","",1,58,"TONY K. THURMOND",C,58,"",717,376,161,0,124,53,23,0,593,323,138,0,
"15008","",1,0,24,24,2681,0.27,92,93,"Proposition 1 (Majority Approval Required)","",1,223,"YES",C,287,"",717,531,22,0,124,78,4,0,593,453,18,0,
"15008","",1,0,24,24,2681,0.27,92,93,"Proposition 1 (Majority Approval Required)","",1,224,"NO",C,288,"",717,164,22,0,124,42,4,0,593,122,18,0,
"15008","",1,0,24,24,2681,0.27,93,94,"Proposition 26 (Majority Approval Required)","",1,225,"YES",C,289,"",717,172,34,0,124,31,5,0,593,141,29,0,
"15008","",1,0,24,24,2681,0.27,93,94,"Proposition 26 (Majority Approval Required)","",1,226,"NO",C,290,"",717,511,34,0,124,88,5,0,593,423,29,0,
"15008","",1,0,24,24,2681,0.27,94,95,"Proposition 27 (Majority Approval Required)","",1,227,"YES",C,291,"",717,85,31,0,124,19,5,0,593,66,26,0,
"15008","",1,0,24,24,2681,0.27,94,95,"Proposition 27 (Majority Approval Required)","",1,228,"NO",C,292,"",717,601,31,0,124,100,5,0,593,501,26,0,
"15008","",1,0,24,24,2681,0.27,95,96,"Proposition 28 (Majority Approval Required)","",1,229,"YES",C,293,"",717,460,24,0,124,74,2,0,593,386,22,0,
"15008","",1,0,24,24,2681,0.27,95,96,"Proposition 28 (Majority Approval Required)","",1,230,"NO",C,294,"",717,233,24,0,124,48,2,0,593,185,22,0,
"15008","",1,0,24,24,2681,0.27,96,97,"Proposition 29 (Majority Approval Required)","",1,231,"YES",C,295,"",717,217,31,0,124,35,5,0,593,182,26,0,
"15008","",1,0,24,24,2681,0.27,96,97,"Proposition 29 (Majority Approval Required)","",1,232,"NO",C,296,"",717,469,31,0,124,84,5,0,593,385,26,0,
"15008","",1,0,24,24,2681,0.27,97,98,"Proposition 30 (Majority Approval Required)","",1,233,"YES",C,297,"",717,360,23,0,124,52,3,0,593,308,20,0,
"15008","",1,0,24,24,2681,0.27,97,98,"Proposition 30 (Majority Approval Required)","",1,234,"NO",C,298,"",717,334,23,0,124,69,3,0,593,265,20,0,
"15008","",1,0,24,24,2681,0.27,98,99,"Proposition 31 (Majority Approval Required)","",1,235,"YES",C,299,"",717,489,29,0,124,79,4,0,593,410,25,0,
"15008","",1,0,24,24,2681,0.27,98,99,"Proposition 31 (Majority Approval Required)","",1,236,"NO",C,300,"",717,199,29,0,124,41,4,0,593,158,25,0,
"15008","",1,0,24,24,2681,0.27,110,111,"City of Millbrae, Measure N (Majority Approval Required)","",1,259,"YES",C,323,"",717,546,27,0,124,87,3,0,593,459,24,0,
"15008","",1,0,24,24,2681,0.27,110,111,"City of Millbrae, Measure N (Majority Approval Required)","",1,260,"NO",C,324,"",717,144,27,0,124,34,3,0,593,110,24,0,
"15012","",1,0,25,25,3028,0.30,1,1,"Governor","",1,1,"BRIAN DAHLE",C,1,"REP",913,325,17,0,116,73,1,0,797,252,16,0,
"15012","",1,0,25,25,3028,0.30,1,1,"Governor","",1,2,"GAVIN NEWSOM",C,2,"DEM",913,571,17,0,116,42,1,0,797,529,16,0,
"15012","",1,0,25,25,3028,0.30,2,2,"Lieutenant Governor","",1,3,"ANGELA E. UNDERWOOD JACOBS",C,3,"REP",913,307,38,0,116,74,5,0,797,233,33,0,
"15012","",1,0,25,25,3028,0.30,2,2,"Lieutenant Governor","",1,4,"ELENI KOUNALAKIS",C,4,"DEM",913,568,38,0,116,37,5,0,797,531,33,0,
"15012","",1,0,25,25,3028,0.30,3,3,"Secretary of State","",1,5,"ROB BERNOSKY",C,5,"REP",913,331,39,0,116,73,4,0,797,258,35,0,
"15012","",1,0,25,25,3028,0.30,3,3,"Secretary of State","",1,6,"SHIRLEY N. WEBER",C,6,"DEM",913,543,39,0,116,39,4,0,797,504,35,0,
"15012","",1,0,25,25,3028,0.30,4,4,"Controller","",1,7,"MALIA M. COHEN",C,7,"DEM",913,511,29,0,116,37,4,0,797,474,25,0,
"15012","",1,0,25,25,3028,0.30,4,4,"Controller","",1,8,"LANHEE J. CHEN",C,8,"REP",913,373,29,0,116,75,4,0,797,298,25,0,
"15012","",1,0,25,25,3028,0.30,5,5,"Treasurer","",1,9,"FIONA MA",C,9,"DEM",913,564,27,0,116,38,3,0,797,526,24,0,
"15012","",1,0,25,25,3028,0.30,5,5,"Treasurer","",1,10,"JACK M. GUERRERO",C,10,"REP",913,322,27,0,116,75,3,0,797,247,24,0,
"15012","",1,0,25,25,3028,0.30,6,6,"Attorney General","",1,11,"ROB BONTA",C,11,"DEM",913,548,41,0,116,39,4,0,797,509,37,0,
"15012","",1,0,25,25,3028,0.30,6,6,"Attorney General","",1,12,"NATHAN HOCHMAN",C,12,"REP",913,324,41,0,116,73,4,0,797,251,37,0,
"15012","",1,0,25,25,3028,0.30,7,7,"Insurance Commissioner","",1,13,"ROBERT HOWELL",C,13,"REP",913,311,60,0,116,71,5,0,797,240,55,0,
"15012","",1,0,25,25,3028,0.30,7,7,"Insurance Commissioner","",1,14,"RICARDO LARA",C,14,"DEM",913,542,60,0,116,40,5,0,797,502,55,0,
"15012","",1,0,25,25,3028,0.30,8,8,"Member, State Board of Equalization, 2nd District","",1,15,"PETER COE VERBICA",C,15,"REP",913,329,63,0,116,75,5,0,797,254,58,0,
"15012","",1,0,25,25,3028,0.30,8,8,"Member, State Board of Equalization, 2nd District","",1,16,"SALLY J. LIEBER",C,16,"DEM",913,521,63,0,116,36,5,0,797,485,58,0,
"15012","",1,0,25,25,3028,0.30,9,9,"United States Senator (Full Term)","",1,17,"ALEX PADILLA",C,17,"DEM",913,562,33,1,116,42,2,0,797,520,31,1,
"15012","",1,0,25,25,3028,0.30,9,9,"United States Senator (Full Term)","",1,18,"MARK P. MEUSER",C,18,"REP",913,317,33,1,116,72,2,0,797,245,31,1,
"15012","",1,0,25,25,3028,0.30,10,10,"United States Senator (Partial/Unexpired Term)","",1,19,"ALEX PADILLA",C,19,"DEM",913,549,42,0,116,42,1,0,797,507,41,0,
"15012","",1,0,25,25,3028,0.30,10,10,"United States Senator (Partial/Unexpired Term)","",1,20,"MARK P. MEUSER",C,20,"REP",913,322,42,0,116,73,1,0,797,249,41,0,
"15012","",1,0,25,25,3028,0.30,11,11,"U.S. Representative, 15th District","",1,21,"DAVID J. CANEPA",C,21,"DEM",913,310,152,0,116,40,28,0,797,270,124,0,
"15012","",1,0,25,25,3028,0.30,11,11,"U.S. Representative, 15th District","",1,22,"KEVIN MULLIN",C,22,"DEM",913,451,152,0,116,48,28,0,797,403,124,0,
"15012","",1,0,25,25,3028,0.30,14,14,"Member of the State Assembly, 21st District","",1,27,"DIANE PAPAN",C,27,"DEM",913,531,168,1,116,54,31,0,797,477,137,1,
"15012","",1,0,25,25,3028,0.30,14,14,"Member of the State Assembly, 21st District","",1,28,"GISELLE HALE",C,28,"DEM",913,213,168,1,116,31,31,0,797,182,137,1,
"15012","",1,0,25,25,3028,0.30,16,16,"For Chief Justice of California (Patricia Guerrero)","",1,31,"YES",C,31,"",913,510,229,0,116,49,18,0,797,461,211,0,
"15012","",1,0,25,25,3028,0.30,16,16,"For Chief Justice of California (Patricia Guerrero)","",1,32,"NO",C,32,"",913,174,229,0,116,49,18,0,797,125,211,0,
"15012","",1,0,25,25,3028,0.30,17,17,"For Associate Justice of the Supreme Court (Goodwin Liu)","",1,35,"YES",C,33,"",913,499,228,0,116,54,19,0,797,445,209,0,
"15012","",1,0,25,25,3028,0.30,17,17,"For Associate Justice of the Supreme Court (Goodwin Liu)","",1,36,"NO",C,34,"",913,186,228,0,116,43,19,0,797,143,209,0,
"15012","",1,0,25,25,3028,0.30,18,18,"For Associate Justice of the Supreme Court (Martin J. Jenkins)","",1,33,"YES",C,35,"",913,488,259,0,116,46,24,0,797,442,235,0,
"15012","",1,0,25,25,3028,0.30,18,18,"For Associate Justice of the Supreme Court (Martin J. Jenkins)","",1,34,"NO",C,36,"",913,166,259,0,116,46,24,0,797,120,235,0,
"15012","",1,0,25,25,3028,0.30,19,19,"For Associate Justice of the Supreme Court (Joshua P. Groban)","",1,37,"YES",C,37,"",913,481,263,0,116,47,22,0,797,434,241,0,
"15012","",1,0,25,25,3028,0.30,19,19,"For Associate Justice of the Supreme Court (Joshua P. Groban)","",1,38,"NO",C,38,"",913,169,263,0,116,47,22,0,797,122,241,0,
"15012","",1,0,25,25,3028,0.30,20,20,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 2 (Therese M. Stewart)","",1,39,"YES",C,39,"",913,461,278,1,116,42,25,0,797,419,253,1,
"15012","",1,0,25,25,3028,0.30,20,20,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 2 (Therese M. Stewart)","",1,40,"NO",C,40,"",913,173,278,1,116,49,25,0,797,124,253,1,
"15012","",1,0,25,25,3028,0.30,21,21,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 3 (Alison M. Tucher)","",1,41,"YES",C,41,"",913,469,276,0,116,42,23,0,797,427,253,0,
"15012","",1,0,25,25,3028,0.30,21,21,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 3 (Alison M. Tucher)","",1,42,"NO",C,42,"",913,168,276,0,116,51,23,0,797,117,253,0,
"15012","",1,0,25,25,3028,0.30,22,22,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Victor A. Rodriguez)","",1,47,"YES",C,43,"",913,454,277,0,116,45,24,0,797,409,253,0,
"15012","",1,0,25,25,3028,0.30,22,22,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Victor A. Rodriguez)","",1,48,"NO",C,44,"",913,182,277,0,116,47,24,0,797,135,253,0,
"15012","",1,0,25,25,3028,0.30,23,23,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Ioana Petrou)","",1,43,"YES",C,45,"",913,441,310,1,116,44,26,0,797,397,284,1,
"15012","",1,0,25,25,3028,0.30,23,23,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Ioana Petrou)","",1,44,"NO",C,46,"",913,161,310,1,116,46,26,0,797,115,284,1,
"15012","",1,0,25,25,3028,0.30,24,24,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Carin T. Fujisaki)","",1,45,"YES",C,47,"",913,451,304,0,116,48,26,0,797,403,278,0,
"15012","",1,0,25,25,3028,0.30,24,24,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Carin T. Fujisaki)","",1,46,"NO",C,48,"",913,158,304,0,116,42,26,0,797,116,278,0,
"15012","",1,0,25,25,3028,0.30,25,25,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Tracie L. Brown)","",1,49,"YES",C,49,"",913,447,310,1,116,45,25,0,797,402,285,1,
"15012","",1,0,25,25,3028,0.30,25,25,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Tracie L. Brown)","",1,50,"NO",C,50,"",913,155,310,1,116,46,25,0,797,109,285,1,
"15012","",1,0,25,25,3028,0.30,26,26,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Jeremy M. Goldman)","",1,51,"YES",C,51,"",913,421,314,2,116,44,25,0,797,377,289,2,
"15012","",1,0,25,25,3028,0.30,26,26,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Jeremy M. Goldman)","",1,52,"NO",C,52,"",913,176,314,2,116,47,25,0,797,129,289,2,
"15012","",1,0,25,25,3028,0.30,27,27,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 5 (Teri L. Jackson)","",1,53,"YES",C,53,"",913,442,314,1,116,43,26,0,797,399,288,1,
"15012","",1,0,25,25,3028,0.30,27,27,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 5 (Teri L. Jackson)","",1,54,"NO",C,54,"",913,156,314,1,116,47,26,0,797,109,288,1,
"15012","",1,0,25,25,3028,0.30,28,28,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 5 (Gordon B. Burns)","",1,55,"YES",C,55,"",913,429,317,1,116,46,26,0,797,383,291,1,
"15012","",1,0,25,25,3028,0.30,28,28,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 5 (Gordon B. Burns)","",1,56,"NO",C,56,"",913,166,317,1,116,44,26,0,797,122,291,1,
"15012","",1,0,25,25,3028,0.30,29,29,"Superintendent of Public Instruction","",1,57,"LANCE RAY CHRISTENSEN",C,57,"",913,240,215,2,116,50,27,0,797,190,188,2,
"15012","",1,0,25,25,3028,0.30,29,29,"Superintendent of Public Instruction","",1,58,"TONY K. THURMOND",C,58,"",913,456,215,2,116,39,27,0,797,417,188,2,
"15012","",1,0,25,25,3028,0.30,92,93,"Proposition 1 (Majority Approval Required)","",1,223,"YES",C,287,"",913,630,24,1,116,53,0,0,797,577,24,1,
"15012","",1,0,25,25,3028,0.30,92,93,"Proposition 1 (Majority Approval Required)","",1,224,"NO",C,288,"",913,258,24,1,116,63,0,0,797,195,24,1,
"15012","",1,0,25,25,3028,0.30,93,94,"Proposition 26 (Majority Approval Required)","",1,225,"YES",C,289,"",913,215,36,0,116,31,3,0,797,184,33,0,
"15012","",1,0,25,25,3028,0.30,93,94,"Proposition 26 (Majority Approval Required)","",1,226,"NO",C,290,"",913,662,36,0,116,82,3,0,797,580,33,0,
"15012","",1,0,25,25,3028,0.30,94,95,"Proposition 27 (Majority Approval Required)","",1,227,"YES",C,291,"",913,128,29,0,116,24,2,0,797,104,27,0,
"15012","",1,0,25,25,3028,0.30,94,95,"Proposition 27 (Majority Approval Required)","",1,228,"NO",C,292,"",913,756,29,0,116,90,2,0,797,666,27,0,
"15012","",1,0,25,25,3028,0.30,95,96,"Proposition 28 (Majority Approval Required)","",1,229,"YES",C,293,"",913,507,40,0,116,53,2,0,797,454,38,0,
"15012","",1,0,25,25,3028,0.30,95,96,"Proposition 28 (Majority Approval Required)","",1,230,"NO",C,294,"",913,366,40,0,116,61,2,0,797,305,38,0,
"15012","",1,0,25,25,3028,0.30,96,97,"Proposition 29 (Majority Approval Required)","",1,231,"YES",C,295,"",913,264,41,0,116,29,7,0,797,235,34,0,
"15012","",1,0,25,25,3028,0.30,96,97,"Proposition 29 (Majority Approval Required)","",1,232,"NO",C,296,"",913,608,41,0,116,80,7,0,797,528,34,0,
"15012","",1,0,25,25,3028,0.30,97,98,"Proposition 30 (Majority Approval Required)","",1,233,"YES",C,297,"",913,372,24,0,116,31,2,0,797,341,22,0,
"15012","",1,0,25,25,3028,0.30,97,98,"Proposition 30 (Majority Approval Required)","",1,234,"NO",C,298,"",913,517,24,0,116,83,2,0,797,434,22,0,
"15012","",1,0,25,25,3028,0.30,98,99,"Proposition 31 (Majority Approval Required)","",1,235,"YES",C,299,"",913,614,31,0,116,69,2,0,797,545,29,0,
"15012","",1,0,25,25,3028,0.30,98,99,"Proposition 31 (Majority Approval Required)","",1,236,"NO",C,300,"",913,268,31,0,116,45,2,0,797,223,29,0,
"15012","",1,0,25,25,3028,0.30,110,111,"City of Millbrae, Measure N (Majority Approval Required)","",1,259,"YES",C,323,"",913,680,24,0,116,69,3,0,797,611,21,0,
"15012","",1,0,25,25,3028,0.30,110,111,"City of Millbrae, Measure N (Majority Approval Required)","",1,260,"NO",C,324,"",913,209,24,0,116,44,3,0,797,165,21,0,
"15018","",1,0,26,26,0,0,1,1,"Governor","",1,1,"BRIAN DAHLE",C,1,"REP",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,1,1,"Governor","",1,2,"GAVIN NEWSOM",C,2,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,2,2,"Lieutenant Governor","",1,3,"ANGELA E. UNDERWOOD JACOBS",C,3,"REP",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,2,2,"Lieutenant Governor","",1,4,"ELENI KOUNALAKIS",C,4,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,3,3,"Secretary of State","",1,5,"ROB BERNOSKY",C,5,"REP",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,3,3,"Secretary of State","",1,6,"SHIRLEY N. WEBER",C,6,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,4,4,"Controller","",1,7,"MALIA M. COHEN",C,7,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,4,4,"Controller","",1,8,"LANHEE J. CHEN",C,8,"REP",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,5,5,"Treasurer","",1,9,"FIONA MA",C,9,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,5,5,"Treasurer","",1,10,"JACK M. GUERRERO",C,10,"REP",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,6,6,"Attorney General","",1,11,"ROB BONTA",C,11,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,6,6,"Attorney General","",1,12,"NATHAN HOCHMAN",C,12,"REP",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,7,7,"Insurance Commissioner","",1,13,"ROBERT HOWELL",C,13,"REP",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,7,7,"Insurance Commissioner","",1,14,"RICARDO LARA",C,14,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,8,8,"Member, State Board of Equalization, 2nd District","",1,15,"PETER COE VERBICA",C,15,"REP",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,8,8,"Member, State Board of Equalization, 2nd District","",1,16,"SALLY J. LIEBER",C,16,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,9,9,"United States Senator (Full Term)","",1,17,"ALEX PADILLA",C,17,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,9,9,"United States Senator (Full Term)","",1,18,"MARK P. MEUSER",C,18,"REP",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,10,10,"United States Senator (Partial/Unexpired Term)","",1,19,"ALEX PADILLA",C,19,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,10,10,"United States Senator (Partial/Unexpired Term)","",1,20,"MARK P. MEUSER",C,20,"REP",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,11,11,"U.S. Representative, 15th District","",1,21,"DAVID J. CANEPA",C,21,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,11,11,"U.S. Representative, 15th District","",1,22,"KEVIN MULLIN",C,22,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,14,14,"Member of the State Assembly, 21st District","",1,27,"DIANE PAPAN",C,27,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,14,14,"Member of the State Assembly, 21st District","",1,28,"GISELLE HALE",C,28,"DEM",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,16,16,"For Chief Justice of California (Patricia Guerrero)","",1,31,"YES",C,31,"",0,0,0,0,0,0,0,0,0,0,0,0,
"15018","",1,0,26,26,0,0,16,16,"For Chief Justice of California (Patricia Guerrero)","",1,32,"NO",C,32,"",0,0,0,0,0,0,0,0,0,0,0,0,
